pr_id,pr_number,title,agent,user,state,created_at,merged_at,repo_url,total_additions,total_deletions,total_changes,files_touched,num_commits,net_change,churn_ratio,size_category
3246016792,10639,Improve TS transpiler list printing,OpenAI_Codex,tamnd,closed,2025-07-20T05:46:48Z,2025-07-20T05:47:27Z,https://api.github.com/repos/mochilang/mochi,74,50,124,6,1,24,0.6756756756756757,S
3246017341,10640,Update Elixir transpiler and docs,OpenAI_Codex,tamnd,closed,2025-07-20T05:48:07Z,2025-07-20T05:48:26Z,https://api.github.com/repos/mochilang/mochi,81,3,84,5,1,78,0.037037037037037035,S
3246017364,10641,Add left join support to Python transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:48:10Z,2025-07-20T05:48:37Z,https://api.github.com/repos/mochilang/mochi,38,203,241,5,1,-165,5.342105263157895,S
3246018915,10644,Enhance Rust transpiler slice support,OpenAI_Codex,tamnd,closed,2025-07-20T05:50:33Z,2025-07-20T05:51:03Z,https://api.github.com/repos/mochilang/mochi,150,11,161,9,1,139,0.07333333333333333,M
3246019001,10645,Improve Scala transpiler map iteration,OpenAI_Codex,tamnd,closed,2025-07-20T05:50:46Z,2025-07-20T05:51:19Z,https://api.github.com/repos/mochilang/mochi,28,9,37,5,1,19,0.32142857142857145,S
3246019028,10646,Add string contains support to Zig transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:50:52Z,,https://api.github.com/repos/mochilang/mochi,86,6,92,5,1,80,0.06976744186046512,S
3246019749,10647,Add Racket update statement support,OpenAI_Codex,tamnd,closed,2025-07-20T05:52:31Z,2025-07-20T05:52:47Z,https://api.github.com/repos/mochilang/mochi,232,3,235,4,1,229,0.01293103448275862,M
3246019851,10648,Improve Ruby transpiler with `in` operator,OpenAI_Codex,tamnd,closed,2025-07-20T05:52:45Z,2025-07-20T05:53:33Z,https://api.github.com/repos/mochilang/mochi,81,6,87,10,1,75,0.07407407407407407,S
3246020934,10649,Improve Pascal transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:20Z,2025-07-20T05:54:55Z,https://api.github.com/repos/mochilang/mochi,50,5,55,6,1,45,0.1,S
3246020939,10650,Enhance PHP transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:21Z,2025-07-20T05:54:48Z,https://api.github.com/repos/mochilang/mochi,42,3,45,5,1,39,0.07142857142857142,S
3246020947,10651,Improve Prolog transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:22Z,2025-07-20T05:55:03Z,https://api.github.com/repos/mochilang/mochi,55,5,60,5,1,50,0.09090909090909091,S
3246020968,10652,Improve scheme transpiler division,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:25Z,2025-07-20T05:55:09Z,https://api.github.com/repos/mochilang/mochi,20,12,32,6,1,8,0.6,S
3246020983,10653,Improve Smalltalk transpiler support for lists,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:27Z,2025-07-20T05:55:15Z,https://api.github.com/repos/mochilang/mochi,82,16,98,9,1,66,0.1951219512195122,S
3246021049,10655,Improve Swift transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:34Z,2025-07-20T05:55:23Z,https://api.github.com/repos/mochilang/mochi,49,5,54,6,1,44,0.10204081632653061,S
3246021057,10656,Improve C# transpiler bool output,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:36Z,2025-07-20T05:55:47Z,https://api.github.com/repos/mochilang/mochi,65,3,68,5,1,62,0.046153846153846156,S
3246021079,10657,Update clojure transpiler with avg builtin support,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:38Z,2025-07-20T05:55:55Z,https://api.github.com/repos/mochilang/mochi,21,10,31,6,1,11,0.47619047619047616,S
3246021114,10659,Extend Erlang transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-20T05:54:42Z,2025-07-20T05:56:08Z,https://api.github.com/repos/mochilang/mochi,23,2,25,5,1,21,0.08695652173913043,S
3246022018,10660,Improve go transpiler bool printing,OpenAI_Codex,tamnd,closed,2025-07-20T05:56:55Z,,https://api.github.com/repos/mochilang/mochi,81,51,132,3,1,30,0.6296296296296297,S
3246022257,10662,Update F# transpiler float print,OpenAI_Codex,tamnd,closed,2025-07-20T05:57:27Z,2025-07-20T05:57:38Z,https://api.github.com/repos/mochilang/mochi,68,71,139,4,1,-3,1.0441176470588236,S
3246022286,10663,Improve Fortran range loops,OpenAI_Codex,tamnd,closed,2025-07-20T05:57:31Z,2025-07-20T05:57:45Z,https://api.github.com/repos/mochilang/mochi,20,8,28,6,1,12,0.4,S
3246022294,10664,Update Java transpiler,OpenAI_Codex,tamnd,closed,2025-07-20T05:57:32Z,2025-07-20T05:57:53Z,https://api.github.com/repos/mochilang/mochi,25,6,31,6,1,19,0.24,S
3274097182,3887,[alpha_factory] expose middleware on app state,OpenAI_Codex,MontrealAI,closed,2025-07-29T15:36:33Z,2025-07-29T15:36:44Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,14,3,17,2,1,11,0.21428571428571427,S
3171678370,2548,[alpha_factory] feat: drain in-memory events,OpenAI_Codex,MontrealAI,closed,2025-06-24T11:47:16Z,2025-06-24T11:47:25Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,119,11,130,2,1,108,0.09243697478991597,M
3171790486,2549,[alpha_factory] improve regression guard,OpenAI_Codex,MontrealAI,closed,2025-06-24T12:21:03Z,2025-06-24T12:21:13Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,55,4,59,3,1,51,0.07272727272727272,S
3128500567,1878,[alpha_factory] Add host and port configuration,OpenAI_Codex,MontrealAI,closed,2025-06-08T16:21:24Z,2025-06-08T16:21:33Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,6,4,10,2,1,2,0.6666666666666666,XS
3219861260,157,Enable clicking on memory breakdown items,OpenAI_Codex,MihaiCristianCondrea,closed,2025-07-10T15:46:55Z,2025-07-10T15:47:03Z,https://api.github.com/repos/MihaiCristianCondrea/Smart-Cleaner-for-Android,112,6,118,4,1,106,0.05357142857142857,M
3220006457,7493,Add Mochi rosetta task 45 solution,OpenAI_Codex,tamnd,closed,2025-07-10T16:37:18Z,2025-07-10T16:38:01Z,https://api.github.com/repos/mochilang/mochi,69,0,69,4,1,69,0.0,S
3220798908,1048,Move PageTable to dedicated module,OpenAI_Codex,dlwh,closed,2025-07-10T21:46:41Z,2025-07-10T23:36:51Z,https://api.github.com/repos/stanford-crfm/levanter,202,211,413,7,1,-9,1.0445544554455446,M
3255688998,68,Add OpenAI-style message responses,OpenAI_Codex,MaestroError,closed,2025-07-23T09:47:31Z,,https://api.github.com/repos/MaestroError/LarAgent,2877,213,3090,45,23,2664,0.0740354535974974,XL
3256442023,70,Codex/add OpenAI compatible api layer,OpenAI_Codex,MaestroError,closed,2025-07-23T13:37:25Z,2025-07-25T09:46:56Z,https://api.github.com/repos/MaestroError/LarAgent,2018,143,2161,55,11,1875,0.07086223984142716,XL
3244964781,10017,Expand Dart transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T05:57:45Z,2025-07-19T05:58:03Z,https://api.github.com/repos/mochilang/mochi,220,38,258,6,1,182,0.17272727272727273,M
3244965217,10018,Enhance Python transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-19T05:58:34Z,2025-07-19T05:58:47Z,https://api.github.com/repos/mochilang/mochi,66,27,93,21,1,39,0.4090909090909091,S
3244965849,10019,Update C# transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T05:59:22Z,2025-07-19T05:59:43Z,https://api.github.com/repos/mochilang/mochi,49,9,58,10,1,40,0.1836734693877551,S
3244966914,10020,Enhance Elixir transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:00:12Z,2025-07-19T06:00:26Z,https://api.github.com/repos/mochilang/mochi,210,19,229,24,1,191,0.09047619047619047,M
3244967638,10021,Update Erlang transpiler progress,OpenAI_Codex,tamnd,closed,2025-07-19T06:01:03Z,2025-07-19T06:01:19Z,https://api.github.com/repos/mochilang/mochi,185,23,208,19,1,162,0.12432432432432433,M
3244968192,10022,Enhance F# transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:01:52Z,2025-07-19T06:02:16Z,https://api.github.com/repos/mochilang/mochi,273,26,299,17,1,247,0.09523809523809523,M
3244968620,10023,Enhance Fortran transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:02:37Z,2025-07-19T06:02:48Z,https://api.github.com/repos/mochilang/mochi,139,13,152,12,1,126,0.09352517985611511,M
3244968948,10024,Improve Go transpiler golden progress,OpenAI_Codex,tamnd,closed,2025-07-19T06:03:13Z,2025-07-19T06:03:26Z,https://api.github.com/repos/mochilang/mochi,1018,131,1149,44,1,887,0.12868369351669942,XL
3244969364,10025,Enhance Haskell transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:03:52Z,2025-07-19T06:04:05Z,https://api.github.com/repos/mochilang/mochi,58,3,61,7,1,55,0.05172413793103448,S
3244969744,10026,Update Lua transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:04:34Z,2025-07-19T06:05:01Z,https://api.github.com/repos/mochilang/mochi,137,7,144,11,1,130,0.051094890510948905,M
3244970294,10027,Extend Java transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:05:27Z,2025-07-19T06:05:38Z,https://api.github.com/repos/mochilang/mochi,406,22,428,16,1,384,0.054187192118226604,M
3244971761,10028,Enhance Kotlin transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:06:10Z,2025-07-19T06:06:25Z,https://api.github.com/repos/mochilang/mochi,99,15,114,6,1,84,0.15151515151515152,S
3244972548,10029,Enhance OCaml transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:06:54Z,2025-07-19T06:07:12Z,https://api.github.com/repos/mochilang/mochi,136,11,147,12,1,125,0.08088235294117647,M
3244979328,10031,Update Pascal transpiler progress,OpenAI_Codex,tamnd,closed,2025-07-19T06:14:27Z,2025-07-19T06:14:37Z,https://api.github.com/repos/mochilang/mochi,21,3,24,7,1,18,0.14285714285714285,S
3244979643,10032,Improve Prolog transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:15:01Z,2025-07-19T06:15:12Z,https://api.github.com/repos/mochilang/mochi,214,12,226,14,1,202,0.056074766355140186,M
3244979962,10033,Improve Ruby transpiler support,OpenAI_Codex,tamnd,closed,2025-07-19T06:15:35Z,2025-07-19T06:17:06Z,https://api.github.com/repos/mochilang/mochi,103,21,124,23,1,82,0.20388349514563106,M
3244980077,10034,Update Racket transpiler progress,OpenAI_Codex,tamnd,closed,2025-07-19T06:15:49Z,2025-07-19T06:17:17Z,https://api.github.com/repos/mochilang/mochi,13,8,21,11,1,5,0.6153846153846154,S
3244980168,10035,Enhance rust transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:15:58Z,2025-07-19T06:17:27Z,https://api.github.com/repos/mochilang/mochi,282,58,340,18,1,224,0.20567375886524822,M
3244980286,10036,Update Scala transpiler and docs,OpenAI_Codex,tamnd,closed,2025-07-19T06:16:08Z,,https://api.github.com/repos/mochilang/mochi,164,18,182,10,1,146,0.10975609756097561,M
3244980505,10037,Update Scala transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:16:27Z,2025-07-19T06:17:38Z,https://api.github.com/repos/mochilang/mochi,438,15,453,115,1,423,0.03424657534246575,M
3244980562,10038,Enhance zig transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:16:33Z,,https://api.github.com/repos/mochilang/mochi,574,15,589,15,1,559,0.02613240418118467,L
3244980687,10039,Update ST transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:16:44Z,2025-07-19T06:18:04Z,https://api.github.com/repos/mochilang/mochi,139,9,148,17,1,130,0.06474820143884892,M
3244988526,10043,Update ts transpiler progress,OpenAI_Codex,tamnd,closed,2025-07-19T06:26:48Z,2025-07-19T06:27:05Z,https://api.github.com/repos/mochilang/mochi,127,9,136,6,1,118,0.07086614173228346,M
3244990577,10045,Update Go transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:29:54Z,2025-07-19T06:30:05Z,https://api.github.com/repos/mochilang/mochi,184,47,231,29,1,137,0.2554347826086957,M
3244992973,10048,Update C++ transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:33:02Z,2025-07-19T06:35:08Z,https://api.github.com/repos/mochilang/mochi,163,11,174,9,1,152,0.06748466257668712,M
3244994720,10049,Improve C# transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:35:59Z,2025-07-19T06:36:20Z,https://api.github.com/repos/mochilang/mochi,419,35,454,27,1,384,0.08353221957040573,M
3244995349,10050,Update clj transpiler and docs,OpenAI_Codex,tamnd,closed,2025-07-19T06:36:57Z,2025-07-19T06:37:13Z,https://api.github.com/repos/mochilang/mochi,74,2,76,3,1,72,0.02702702702702703,S
3244995782,10051,Update COBOL transpiler,OpenAI_Codex,tamnd,open,2025-07-19T06:37:45Z,,https://api.github.com/repos/mochilang/mochi,513,51,564,19,1,462,0.09941520467836257,L
3244996571,10052,Update Dart transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:38:36Z,2025-07-19T06:38:48Z,https://api.github.com/repos/mochilang/mochi,298,13,311,16,1,285,0.0436241610738255,M
3244999650,10054,Improve Elixir transpiler golden coverage,OpenAI_Codex,tamnd,closed,2025-07-19T06:41:27Z,2025-07-19T06:41:39Z,https://api.github.com/repos/mochilang/mochi,285,108,393,54,1,177,0.37894736842105264,M
3245003547,10057,Enhance Fortran transpiler coverage,OpenAI_Codex,tamnd,closed,2025-07-19T06:45:29Z,2025-07-19T06:45:59Z,https://api.github.com/repos/mochilang/mochi,135,21,156,16,1,114,0.15555555555555556,M
3245006506,10058,Expand Lua transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:46:41Z,2025-07-19T06:47:00Z,https://api.github.com/repos/mochilang/mochi,484,131,615,118,1,353,0.2706611570247934,M
3245008862,10059,Extend Java transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:48:13Z,2025-07-19T06:48:24Z,https://api.github.com/repos/mochilang/mochi,582,125,707,119,1,457,0.21477663230240548,L
3245010156,10060,Expand Kotlin transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:49:08Z,2025-07-19T06:49:22Z,https://api.github.com/repos/mochilang/mochi,115,30,145,24,1,85,0.2608695652173913,M
3245010995,10061,Enhance Haskell transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T06:50:01Z,2025-07-19T06:50:12Z,https://api.github.com/repos/mochilang/mochi,186,8,194,11,1,178,0.043010752688172046,M
3245012074,10062,Add more Ocaml transpiler support,OpenAI_Codex,tamnd,closed,2025-07-19T06:51:26Z,2025-07-19T06:51:43Z,https://api.github.com/repos/mochilang/mochi,202,3,205,8,1,199,0.01485148514851485,M
3245013445,10064,Update Pascal transpiler with loop/comparison support,OpenAI_Codex,tamnd,closed,2025-07-19T06:53:35Z,2025-07-19T06:53:50Z,https://api.github.com/repos/mochilang/mochi,127,5,132,10,1,122,0.03937007874015748,M
3245014640,10065,Improve Ruby transpiler loops,OpenAI_Codex,tamnd,closed,2025-07-19T06:55:29Z,2025-07-19T06:55:45Z,https://api.github.com/repos/mochilang/mochi,225,24,249,29,1,201,0.10666666666666667,M
3245015405,10066,Update Racket transpiler tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:56:44Z,2025-07-19T06:56:55Z,https://api.github.com/repos/mochilang/mochi,74,44,118,13,1,30,0.5945945945945946,S
3245016439,10068,Enhance Rust transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T06:58:26Z,2025-07-19T06:58:42Z,https://api.github.com/repos/mochilang/mochi,55,4,59,10,1,51,0.07272727272727272,S
3245017394,10070,Update scheme transpiler tests and features,OpenAI_Codex,tamnd,closed,2025-07-19T07:00:01Z,2025-07-19T07:00:21Z,https://api.github.com/repos/mochilang/mochi,208,5,213,10,1,203,0.02403846153846154,M
3245018097,10071,Update smalltalk transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T07:00:53Z,2025-07-19T07:01:05Z,https://api.github.com/repos/mochilang/mochi,73,11,84,9,1,62,0.1506849315068493,S
3245018699,10072,Update Swift transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T07:01:41Z,2025-07-19T07:02:07Z,https://api.github.com/repos/mochilang/mochi,163,15,178,17,1,148,0.09202453987730061,M
3245019843,10074,Update TS transpiler golden checklist,OpenAI_Codex,tamnd,closed,2025-07-19T07:03:23Z,2025-07-19T07:03:39Z,https://api.github.com/repos/mochilang/mochi,243,20,263,14,1,223,0.0823045267489712,M
3245020353,10075,Add for-loop support to C transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:04:09Z,2025-07-19T07:04:27Z,https://api.github.com/repos/mochilang/mochi,130,11,141,16,1,119,0.08461538461538462,M
3245021573,10077,Enhance C# transpiler and add tests,OpenAI_Codex,tamnd,closed,2025-07-19T07:05:36Z,2025-07-19T07:05:56Z,https://api.github.com/repos/mochilang/mochi,361,19,380,15,1,342,0.05263157894736842,M
3245022553,10078,Improve clj transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T07:06:26Z,2025-07-19T07:06:41Z,https://api.github.com/repos/mochilang/mochi,184,51,235,66,1,133,0.27717391304347827,M
3245022949,10079,Update Dart transpiler with while loops,OpenAI_Codex,tamnd,closed,2025-07-19T07:07:02Z,2025-07-19T07:07:17Z,https://api.github.com/repos/mochilang/mochi,136,9,145,6,1,127,0.0661764705882353,M
3245023734,10081,Improve Elixir transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:08:18Z,2025-07-19T07:08:33Z,https://api.github.com/repos/mochilang/mochi,311,85,396,36,1,226,0.2733118971061093,M
3245045436,10084,Extend Fortran transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:24:19Z,2025-07-19T07:24:46Z,https://api.github.com/repos/mochilang/mochi,211,80,291,19,1,131,0.3791469194312796,M
3245047295,10085,Enhance Lua transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:25:56Z,2025-07-19T07:26:12Z,https://api.github.com/repos/mochilang/mochi,227,76,303,38,1,151,0.33480176211453744,M
3245047722,10086,Enhance Java transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:26:42Z,2025-07-19T07:27:16Z,https://api.github.com/repos/mochilang/mochi,170,10,180,12,1,160,0.058823529411764705,M
3245048374,10087,Enhance Kotlin transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:27:36Z,2025-07-19T07:28:02Z,https://api.github.com/repos/mochilang/mochi,250,30,280,30,1,220,0.12,M
3245049133,10088,Update Haskell transpiler with basic function support,OpenAI_Codex,tamnd,closed,2025-07-19T07:29:00Z,2025-07-19T07:29:41Z,https://api.github.com/repos/mochilang/mochi,402,14,416,14,1,388,0.03482587064676617,M
3245050378,10090,Enhance Pascal transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:30:55Z,2025-07-19T07:31:11Z,https://api.github.com/repos/mochilang/mochi,304,40,344,22,1,264,0.13157894736842105,M
3245051153,10091,Update Prolog transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:31:31Z,2025-07-19T07:31:49Z,https://api.github.com/repos/mochilang/mochi,216,4,220,8,1,212,0.018518518518518517,M
3245051883,10092,Enhance Ruby transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:32:16Z,2025-07-19T07:32:34Z,https://api.github.com/repos/mochilang/mochi,181,22,203,10,1,159,0.12154696132596685,M
3245052993,10093,Update Racket transpiler tasks and tests,OpenAI_Codex,tamnd,closed,2025-07-19T07:33:08Z,2025-07-19T07:33:21Z,https://api.github.com/repos/mochilang/mochi,27,3,30,8,1,24,0.1111111111111111,S
3245058298,10095,Update Rust transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:37:16Z,2025-07-19T07:41:08Z,https://api.github.com/repos/mochilang/mochi,80,8,88,8,1,72,0.1,S
3245058601,10096,Enhance Scala transpiler golden tracking,OpenAI_Codex,tamnd,closed,2025-07-19T07:37:17Z,2025-07-19T07:41:01Z,https://api.github.com/repos/mochilang/mochi,118,25,143,16,1,93,0.211864406779661,M
3245058654,10098,Update scheme transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T07:37:21Z,2025-07-19T07:40:39Z,https://api.github.com/repos/mochilang/mochi,192,6,198,9,1,186,0.03125,M
3245066261,275,Enable custom DataFormat for drag and drop,OpenAI_Codex,wieslawsoltes,closed,2025-07-19T07:41:23Z,,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,75,15,90,5,1,60,0.2,S
3245068352,703,Expand architecture documentation,OpenAI_Codex,wieslawsoltes,closed,2025-07-19T07:42:56Z,,https://api.github.com/repos/wieslawsoltes/Dock,47,0,47,2,1,47,0.0,S
3245068480,704,Fix nullability warnings in tests,OpenAI_Codex,wieslawsoltes,closed,2025-07-19T07:43:08Z,,https://api.github.com/repos/wieslawsoltes/Dock,5,5,10,4,1,0,1.0,XS
3245073721,720,Refactor pinned dockable helpers,OpenAI_Codex,wieslawsoltes,closed,2025-07-19T07:47:00Z,,https://api.github.com/repos/wieslawsoltes/Dock,92,112,204,1,1,-20,1.2173913043478262,S
3245131204,10099,Enhance go transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T09:01:57Z,2025-07-19T09:04:33Z,https://api.github.com/repos/mochilang/mochi,512,60,572,47,1,452,0.1171875,L
3245131228,10100,Update TypeScript transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:00Z,2025-07-19T09:05:27Z,https://api.github.com/repos/mochilang/mochi,492,44,536,132,1,448,0.08943089430894309,M
3245131387,10101,Update C transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:14Z,2025-07-19T09:06:14Z,https://api.github.com/repos/mochilang/mochi,63,15,78,20,1,48,0.23809523809523808,S
3245131425,10102,Improve C++ transpiler coverage,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:17Z,2025-07-19T09:07:38Z,https://api.github.com/repos/mochilang/mochi,135,18,153,12,1,117,0.13333333333333333,M
3245131531,10104,Update CS transpiler golden tests,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:27Z,2025-07-19T09:09:29Z,https://api.github.com/repos/mochilang/mochi,106,11,117,7,1,95,0.10377358490566038,M
3245131623,10105,Add len builtin and precedence to Dart transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:36Z,2025-07-19T09:09:41Z,https://api.github.com/repos/mochilang/mochi,222,14,236,8,1,208,0.06306306306306306,M
3245131662,10106,Enhance Clojure transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:41Z,2025-07-19T09:13:37Z,https://api.github.com/repos/mochilang/mochi,89,8,97,19,1,81,0.0898876404494382,S
3245131725,10107,Enhance Elixir transpiler,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:47Z,2025-07-19T09:26:39Z,https://api.github.com/repos/mochilang/mochi,192,33,225,38,1,159,0.171875,M
3245131759,10108,Extend Erlang transpiler with membership operator,OpenAI_Codex,tamnd,closed,2025-07-19T09:02:51Z,2025-07-19T09:28:49Z,https://api.github.com/repos/mochilang/mochi,71,3,74,8,1,68,0.04225352112676056,S
3195148137,4571,Update SQLLogicTest generation,OpenAI_Codex,tamnd,closed,2025-07-02T08:57:39Z,2025-07-02T08:58:15Z,https://api.github.com/repos/mochilang/mochi,9,1,10,8,1,8,0.1111111111111111,XS
3195173415,1316,Refactor tool provider rendering,OpenAI_Codex,toyamarinyon,closed,2025-07-02T09:05:53Z,2025-07-02T12:25:19Z,https://api.github.com/repos/giselles-ai/giselle,67,31,98,2,2,36,0.4626865671641791,S
3195335203,4592,Update benchmark results,OpenAI_Codex,tamnd,closed,2025-07-02T10:02:11Z,2025-07-02T10:23:46Z,https://api.github.com/repos/mochilang/mochi,121,121,242,7,1,0,1.0,M
3195340595,1322,Refactor tool provider dialogs,OpenAI_Codex,toyamarinyon,closed,2025-07-02T10:04:06Z,2025-07-02T12:36:00Z,https://api.github.com/repos/giselles-ai/giselle,254,230,484,3,3,24,0.905511811023622,M
3195344383,66,Improve WhatsApp card preview layout,OpenAI_Codex,MihaiCristianCondrea,closed,2025-07-02T10:05:27Z,2025-07-02T10:22:04Z,https://api.github.com/repos/MihaiCristianCondrea/Smart-Cleaner-for-Android,38,17,55,1,1,21,0.4473684210526316,S
3195354083,2854,feat(localization): rename chart key,OpenAI_Codex,CharlVS,closed,2025-07-02T10:08:54Z,2025-07-02T10:13:14Z,https://api.github.com/repos/KomodoPlatform/komodo-wallet,4,4,8,3,1,0,1.0,XS
3129055380,348,Add View Logs button,OpenAI_Codex,scosman,closed,2025-06-09T03:49:00Z,2025-06-09T12:48:31Z,https://api.github.com/repos/Kiln-AI/Kiln,67,9,76,3,1,58,0.13432835820895522,S
3129125271,267,(do not merge) Add 'all' resize mode in pinned panel,OpenAI_Codex,timlenardo,closed,2025-06-09T04:46:39Z,,https://api.github.com/repos/synth-inc/onit,135,24,159,6,2,111,0.17777777777777778,M
3130390804,351,fix end to end open logs,OpenAI_Codex,scosman,closed,2025-06-09T13:55:13Z,2025-06-09T13:55:47Z,https://api.github.com/repos/Kiln-AI/Kiln,74,10,84,2,1,64,0.13513513513513514,S
3130773515,217,Add Manage User Tags dialog,OpenAI_Codex,SimonHalvdansson,closed,2025-06-09T16:17:41Z,2025-06-12T08:54:43Z,https://api.github.com/repos/SimonHalvdansson/Harmonic-HN,297,1,298,9,4,296,0.003367003367003367,M
3164824839,1034,Drop legacy decision_key,OpenAI_Codex,mfreeman451,closed,2025-06-21T06:41:33Z,2025-06-21T06:41:46Z,https://api.github.com/repos/carverauto/serviceradar,5,18,23,2,1,-13,3.6,XS
3264928887,13280,Add object method support to Go transpiler,OpenAI_Codex,tamnd,closed,2025-07-26T02:54:15Z,2025-07-26T02:54:28Z,https://api.github.com/repos/mochilang/mochi,173,1,174,4,1,172,0.005780346820809248,M
3265014654,3779,[alpha_factory] clarify always() in CI workflow,OpenAI_Codex,MontrealAI,closed,2025-07-26T03:40:54Z,2025-07-26T03:41:38Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,1,1,2,1,1,0,1.0,XS
3265057097,3780,[alpha_factory] lint docs in CI docs jobs,OpenAI_Codex,MontrealAI,closed,2025-07-26T04:04:57Z,2025-07-26T04:06:42Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,4,0,4,1,1,4,0.0,XS
3266975106,13745,Add Rosetta task 364 notes,OpenAI_Codex,tamnd,closed,2025-07-27T10:29:49Z,2025-07-27T10:31:17Z,https://api.github.com/repos/mochilang/mochi,4,0,4,2,1,4,0.0,XS
3266975449,13749,Add Rosetta File Input Output variant,OpenAI_Codex,tamnd,closed,2025-07-27T10:30:21Z,2025-07-27T10:31:52Z,https://api.github.com/repos/mochilang/mochi,55,0,55,3,1,55,0.0,S
3266981764,13758,Add Rosetta File-modification-time update,OpenAI_Codex,tamnd,closed,2025-07-27T10:40:26Z,2025-07-27T10:40:38Z,https://api.github.com/repos/mochilang/mochi,20,19,39,2,1,1,0.95,S
3261387077,3736,[alpha_factory] restrict python range,OpenAI_Codex,MontrealAI,closed,2025-07-24T22:04:20Z,2025-07-24T22:04:32Z,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,5,6,11,2,1,-1,1.2,XS
3261334423,9,Update workflow metadata and ordering,OpenAI_Codex,DragonJAR,closed,2025-07-24T21:35:42Z,2025-07-24T21:40:05Z,https://api.github.com/repos/DragonJAR/n8n-workflows-es,79,74,153,1,1,5,0.9367088607594937,S
